net,epoch,loss,pde_loss,bc_loss,epoch_time_s,elapsed_s,lambda_weight
Net4,5600,0.341937,0.164827,0.177110,0.009,55.596,1.000
Net4,5800,0.241828,0.100518,0.141309,0.011,57.766,1.000
Net4,6000,0.408642,0.281132,0.127510,0.009,59.872,1.000
Net4,6200,0.223952,0.086654,0.137298,0.010,61.787,1.000
Net4,6400,0.215139,0.094820,0.120318,0.009,63.699,1.000
Net4,6600,0.237069,0.098421,0.138649,0.009,65.654,1.000
Net4,6800,0.251245,0.122582,0.128663,0.009,67.547,1.000
Net4,7000,0.220498,0.104455,0.116043,0.012,69.712,1.000
Net4,7200,0.243805,0.125991,0.117814,0.009,71.877,1.000
Net4,7400,0.178288,0.063353,0.114935,0.009,73.777,1.000
Net4,7600,0.205853,0.105194,0.100659,0.010,75.685,1.000
Net4,7800,0.192890,0.091443,0.101447,0.009,77.601,1.000
Net4,8000,0.218630,0.102343,0.116287,0.009,79.492,1.000
Net4,8200,0.197514,0.087104,0.110410,0.011,81.622,1.000
Net4,8400,0.213625,0.116253,0.097372,0.009,83.830,1.000
Net4,8600,0.179641,0.092378,0.087264,0.010,85.745,1.000
Net4,8800,0.159277,0.071208,0.088069,0.009,87.665,1.000
Net4,9000,0.151159,0.071181,0.079978,0.009,89.598,1.000
Net4,9200,0.151541,0.080711,0.070830,0.013,91.493,1.000
Net4,9400,0.145017,0.059274,0.085743,0.014,93.617,1.000
Net4,9600,0.139097,0.068857,0.070239,0.009,95.808,1.000
Net4,9800,0.151350,0.080028,0.071322,0.010,97.726,1.000
Net4,10000,0.176453,0.104035,0.072418,0.011,99.642,1.000
Net4,10200,0.124224,0.059040,0.065184,0.009,101.581,1.000
Net4,10400,0.138115,0.060347,0.077768,0.009,103.473,1.000
Net4,10600,0.108508,0.039794,0.068714,0.012,105.566,1.000
Net4,10800,0.143268,0.080169,0.063099,0.009,107.792,1.000
Net4,11000,0.115620,0.056025,0.059595,0.009,109.709,1.000
Net4,11200,0.124929,0.056926,0.068003,0.009,111.635,1.000
Net4,11400,0.112881,0.050562,0.062319,0.009,113.588,1.000
Net4,11600,0.079991,0.031731,0.048260,0.009,115.497,1.000
Net4,11800,0.110237,0.046884,0.063353,0.012,117.619,1.000
Net4,12000,0.113853,0.054689,0.059164,0.009,119.817,1.000
Net4,12200,0.095635,0.040786,0.054848,0.009,121.757,1.000
Net4,12400,0.102819,0.045642,0.057177,0.009,123.662,1.000
Net4,12600,0.093062,0.035345,0.057717,0.009,125.575,1.000
Net4,12800,0.082330,0.027230,0.055099,0.009,127.506,1.000
Net4,13000,0.103104,0.043747,0.059356,0.011,129.590,1.000
Net4,13200,0.090128,0.029022,0.061105,0.010,131.820,1.000
Net4,13400,0.085475,0.029437,0.056038,0.009,133.764,1.000
Net4,13600,0.081326,0.029429,0.051897,0.009,135.685,1.000
Net4,13800,0.080897,0.032349,0.048548,0.009,137.597,1.000
Net4,14000,0.080696,0.032473,0.048223,0.009,139.503,1.000
Net4,14200,0.088537,0.029038,0.059499,0.011,141.590,1.000
Net4,14400,0.079030,0.030581,0.048449,0.010,143.842,1.000
Net4,14600,0.078225,0.027489,0.050736,0.009,145.771,1.000
Net4,14800,0.078646,0.030513,0.048133,0.010,147.704,1.000
Net4,15000,0.074674,0.029042,0.045632,0.010,149.625,1.000
Net4,15200,0.075736,0.026761,0.048975,0.009,151.607,1.000
Net4,15400,0.070645,0.027139,0.043506,0.013,153.743,1.000
Net4,15600,0.074513,0.028018,0.046495,0.009,156.038,1.000
Net4,15800,0.066108,0.022481,0.043627,0.015,157.975,1.000
Net4,16000,0.071321,0.023716,0.047605,0.010,159.915,1.000
Net4,16200,0.069923,0.026394,0.043529,0.009,161.847,1.000
Net4,16400,0.056800,0.021845,0.034956,0.010,163.775,1.000
Net4,16600,0.067044,0.024971,0.042073,0.011,165.882,1.000
Net4,16800,0.061555,0.021392,0.040163,0.011,168.112,1.000
Net4,17000,0.063721,0.023928,0.039793,0.009,170.028,1.000
Net4,17200,0.065141,0.024537,0.040604,0.010,171.953,1.000
Net4,17400,0.061317,0.020388,0.040928,0.009,173.881,1.000
Net4,17600,0.060345,0.021195,0.039150,0.009,175.772,1.000
Net4,17800,0.054185,0.023255,0.030929,0.012,177.900,1.000
Net4,18000,0.064360,0.020561,0.043799,0.009,180.132,1.000
Net4,18200,0.065961,0.021590,0.044371,0.009,182.070,1.000
Net4,18400,0.064505,0.024965,0.039540,0.009,184.005,1.000
Net4,18600,0.056677,0.018782,0.037895,0.009,185.877,1.000
Net4,18800,0.051740,0.015340,0.036400,0.009,187.800,1.000
Net4,19000,0.061874,0.021229,0.040645,0.012,189.931,1.000
Net4,19200,0.061677,0.024301,0.037376,0.009,192.175,1.000
Net4,19400,0.067051,0.022612,0.044440,0.009,194.074,1.000
Net4,19600,0.062424,0.019877,0.042547,0.009,195.958,1.000
Net4,19800,0.060408,0.019094,0.041315,0.009,197.869,1.000
Net4,20000,0.058883,0.022033,0.036851,0.009,199.789,1.000
